,0
378,-177.96990884121158
379,-203.4381392372062
380,-126.86093317737988
381,-212.7166235923171
382,-196.2875056057546
383,-216.767547652538
384,-145.90628809974265
385,-230.6395845547003
386,-174.01661184863457
387,-107.70504682201395
388,-110.08588565159687
389,-85.40015343978342
390,-381.73210433924277
391,-109.01423126790007
392,-217.90941213926573
393,-418.24156820870706
394,-15.585631793705915
395,-294.44063674637835
396,-150.17153228992103
397,-170.97331099581265
398,-263.88406978700937
399,-183.9576639114835
400,-195.68084469151654
401,-161.9930501168091
402,-181.81276406640166
403,-209.7676533188474
404,-103.91625364573005
405,-395.1163936015521
406,-237.16973643524062
407,-408.4748220569057
408,-254.28409284253652
409,-185.8627462849248
410,-16.266287613613542
411,-128.84299811117188
412,-269.28560712799776
413,-151.7599204220494
414,-150.63891470744818
415,-166.1135613924643
416,-137.87281701250697
417,-112.0304696182065
418,-220.41540574475263
419,-264.10624674484654
420,-221.02046072106657
421,-140.0638009089267
422,-201.21085205794117
423,-172.10408323371587
424,-171.78108330703452
425,-234.4965854430926
426,-234.7098373399339
427,-195.89415797269095
428,-202.45426388271676
429,-161.49035138278708
430,-301.9995046287871
431,-203.46954797165483
432,-288.34487271867624
433,-174.9174480900545
434,-556.2111172793836
435,-142.92165255812904
436,-192.66068588590247
437,-46.04264659494214
438,-214.74692870994372
439,-61.87403248766806
440,-139.52408638244304
441,-133.20202630203508
442,-44.42875290839581
443,-74.96893241415127
444,-69.03235218727356
445,-92.22130208494941
446,-83.77996901082977
447,-155.61584213335536
448,-161.70835054841058
449,-199.12590928150843
450,-203.8857118692365
451,-94.1525007461776
452,-236.29218996761233
453,-92.89015349692258
454,-197.24529027681228
455,-209.06857252515442
456,-175.52389728850181
457,-126.08966113789637
458,-149.73012411961554
459,-121.71343403833518
460,-134.01940821410952
461,-158.94731401047014
462,-191.6109525863459
463,-112.45718838789062
464,-292.59278503535245
465,-188.45853676162017
466,-147.38446212704662
467,-129.48939841356588
468,-333.1318461254714
469,-165.34362146601046
470,-120.9067234447189
471,-58.72050961120577
472,-92.32257534466055
473,-127.65556243380648
474,-126.42827181335123
475,-34.39404954975792
476,-121.50146853969204
477,-145.0231422071322
478,-105.67219823420263
479,-46.930473082930305
480,-158.96212409154458
481,-78.88227037307102
482,-36.00465141190761
483,-154.85680810230008
484,-135.19253296041245
485,-72.6794340098658
486,-82.70837111032942
487,-95.11266937976896
488,-145.06988423316002
489,-69.6819086074441
490,-77.89533320349064
491,-38.935983482516384
492,-165.35055434929825
493,-68.18352627054347
494,-32.97054870844147
495,-190.4867836381145
496,-54.9113490867091
497,-54.55994184777716
498,-96.09386475522979
499,-57.228360704492076
500,-124.81826403040405
501,-179.95028090022828
502,-89.60899850098791
503,-85.81307008063028
504,-12.618560718729764
505,-66.26505281990787
506,-39.30214431850048
507,-54.292732036215725
508,-41.017611389822534
509,-89.13643508995412
510,-269.673846973622
511,-94.37411867840035
512,-48.64081459833932
513,-93.73632945438392
514,-56.748033453553674
515,-67.36414157675911
516,-100.54797226458896
517,-36.992140237524396
518,-68.31256497097732
519,-102.28596985276673
520,-112.69581403214912
521,-95.17641687037218
522,-43.0959122546696
523,-66.6124485216434
524,-118.69630766871539
525,-79.88329424275007
526,-112.63755319516171
527,-158.88590360512077
528,-75.15285526623778
529,-225.0189282144343
530,-81.38720058359299
531,-155.23597043299895
532,-96.07935225399628
533,-131.36662703542103
534,-108.1718849977555
535,-53.8554987601098
536,-140.11372604423562
537,-42.98255095767415
538,-61.21473847914102
539,-136.19272085815493
540,-95.06790879704481
541,-59.925432987565934
542,-101.42805884105043
543,-51.66334984547985
544,-95.10175046010598
545,-92.98097853894338
546,-102.42879255367446
547,-57.53475004986965
548,-119.71918308470093
549,-110.12013604584686
550,-131.68393101051214
551,-93.75244719301527
552,-99.45942157046551
553,-76.15920304758323
554,-112.57324255773642
555,-33.00800615511027
556,-96.68975663674028
557,-94.4453962876833
558,-87.89177796557607
559,-78.21479461350694
560,-64.78973658096945
561,-75.89430756658672
562,-78.37837793152714
563,-89.16606145851993
564,-67.82642646456397
565,-70.08845423972494
566,-84.60311513510773
567,-38.487119570802086
568,-160.00314229308535
569,-106.10779325385721
570,-98.99547758515693
571,-218.13983317690133
572,-208.18780488199098
573,-178.71154354362514
574,-94.07336296256753
575,-134.52691136552613
576,-155.71330505946025
577,-202.61976652955042
578,-197.7042704651784
579,-100.99870250302511
580,-206.33641613768486
581,-86.83551147596316
582,-134.42369143317953
583,-267.6775359512073
584,-111.60690592344167
585,-119.34657689060172
586,-191.47067965269036
587,-141.1521858026199
588,-225.05168109473345
589,-173.20387886714843
590,-217.9192426534621
591,-163.31573868830165
592,-148.41256378811374
593,-120.17998783773619
594,-118.1677177787299
595,-146.47067276360474
596,-149.2333261571989
597,-82.19685194744865
598,-164.35220390393374
599,-224.72816687790294
600,-144.0936402095748
601,-104.4810137846813
602,-151.81719240294217
603,-163.49436903085905
604,-138.57394305422096
