,0
772,249.9857554721329
773,280.29820051768246
774,174.18851733214052
775,212.64140302755152
776,255.1924885217169
777,-28.439388129594718
778,-92.5011668387811
779,266.0454876188216
780,268.13851217016355
781,214.89231970001282
782,240.46563092718125
783,240.79148410955227
784,237.3963390917461
785,254.11573572580394
786,273.07355004838433
787,284.1371102628932
788,243.85129873282875
789,243.8438458449528
790,236.43471558828082
791,231.37996623952068
792,240.24003937148208
793,-193.6274929665
794,260.1784351486386
795,264.13425166508273
796,261.5733626674123
797,247.1871238146996
798,220.5879810574653
799,268.9797151273439
800,274.1990667273301
801,147.89660006028254
802,266.3578154803515
803,-142.0466697671698
804,243.83224837804855
805,262.9691492950851
806,289.29883048864474
807,259.0590680687781
808,18.577027294623562
809,-29.701523499065203
810,3.422420133753178
811,-198.67694004883444
812,-297.72941378064064
813,235.2170508675741
814,-212.91985110205462
815,-201.13852612816004
816,251.3943985384379
817,192.03925463552662
818,107.85489624828296
819,248.5370082835531
820,277.0191691009725
821,257.1416756504276
822,250.96243122689486
823,267.47092601724853
824,248.29338938842236
825,221.7650217624846
826,275.11186279294475
827,295.3397219370348
828,241.65952756993585
829,241.514141373177
830,226.92556324470706
831,240.5101468491989
832,281.5846632264021
833,233.34084395635995
834,265.2728414873059
835,257.19749929665204
836,187.1377673137033
837,-62.344767196983845
838,262.984570892293
839,253.48791037469334
840,272.9162826036133
841,278.40637292290046
842,268.4372183256534
843,251.3651107354479
844,257.79155014443495
845,240.0205260143981
846,220.62381272110161
847,-14.214798695997573
848,263.92533263068424
849,245.74832460012206
850,210.41973017937184
851,244.00810916691097
852,253.62729068826056
853,253.54511843034868
854,222.54120299732782
855,286.9870348050224
856,248.18969794739945
857,245.04075870930058
858,243.2794265619666
859,277.5410303265343
860,219.95620596553076
861,260.28328947945954
862,-96.0870231731885
863,9.482942446869984
864,236.6322795971143
865,251.3284710035798
866,270.322706392343
867,269.857887037973
868,214.0890927035617
869,286.8386419332241
870,259.9094522725625
871,236.74709413410415
872,227.0876942567934
873,261.0060723015496
874,267.4898738052782
875,261.4086865415287
876,-0.4584171875391547
877,252.77589868678933
878,-21.258188298623068
879,14.057369007602702
880,-61.598697043182845
881,282.8343881889475
882,231.69271849948814
883,290.0497212128221
884,271.6532395884903
885,254.6537763391846
886,265.3411529929
887,254.28931013126746
888,267.91454219598637
889,264.93621729531185
890,271.99047642952837
891,188.14141288094362
892,240.33984186058368
893,259.5055114294489
894,-166.98401512215798
895,258.1180964384225
896,279.475018342358
897,230.5052428445853
898,242.20634437935155
899,257.6892111213642
900,-275.8890780497259
901,245.8826835613286
902,264.7214859315993
903,254.427866518042
904,265.23918792715267
905,244.42941713251258
906,257.02888941824386
907,278.23685442550055
908,295.853807027425
909,229.96292430622162
910,247.77402606829062
911,262.0097574305541
912,232.88700353122044
913,232.71861873250108
914,234.26500935671584
915,252.0990654339188
916,281.45109046780817
917,234.79084447959727
918,295.0906985709413
919,279.9779906517091
920,290.52022050369067
921,311.6440914309602
922,232.0552193755355
923,213.39321934918596
924,218.23147493735723
925,222.55929326765354
926,267.69914891696874
927,264.4942716685846
928,226.9273269578989
929,268.5333526337412
930,220.95911703313035
931,214.13089657601012
932,232.9162648445154
933,297.53536020894023
934,270.7395530474152
935,291.0112214072327
936,254.0844841681678
937,-49.508169175274766
938,-9.91251483992913
939,260.083554423588
940,292.945460910371
941,280.16097280871236
942,243.67426840429417
943,275.2995682445201
944,256.6712555373406
945,236.8237337283719
946,232.3026364033632
947,283.37648168791986
948,278.00620711315366
949,257.5317961886565
950,282.1335972438712
951,274.88066671335537
952,264.0435330993014
953,251.4413982036164
954,242.55983988463336
955,269.8627828779519
956,246.24591287372056
957,282.6150308694173
958,148.56609736681494
959,-39.608622602288214
960,280.8032513944312
961,235.99649387606584
962,197.21047779177394
963,290.1504024716498
964,264.09761799844307
965,249.66674951973977
966,257.14874926048407
967,263.9865466416819
968,268.1040113680273
969,245.0565805625581
970,234.2517838893798
971,-11.441331997154577
972,254.23367845819706
973,270.67511457819063
974,246.75102593082633
975,263.22709114447434
976,248.99953680854966
977,247.04945074600346
978,257.0712091271346
979,252.84814507521736
980,227.87380276673605
981,244.62614250327354
982,245.32656497003757
983,280.1539285421428
984,260.6070100871432
985,260.1899495968246
986,273.07362413897795
987,207.6116022547111
988,265.9070581883541
989,261.1739091017849
990,229.9260773714003
991,243.47935081182752
992,245.32390925535577
993,281.6304939266455
994,266.5546821417742
995,251.67730538290522
996,253.0526385961179
997,283.359327011131
998,278.38749800421465
999,285.9209993528606
